listing_id,title,title_url,price,dates,age,usage,condition
9908778,Quotable Quotes,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/quotable-quotes-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=608,AED 35,2017-04-06,10+ years,Used Once,Excellent
9908776,Grade 9 & 10 Tamil book sale,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/6/grade-9-amp-10-tamil-book-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=609,AED 10,2017-04-06,6-12 months,Light Usage,Flawless
9908774,Grade 10 social science guide sale,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/6/grade-10-social-science-guide-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=610,AED 20,2017-04-06,1-6 months,Light Usage,Flawless
9908772,Every Cliche in the Book,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/every-cliche-in-the-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=611,AED 55,2017-04-06,10+ years,Used Once,Good
9908771,Paul Smith Notebook Pocket Linen rainbow,https://dubai.dubizzle.com/classified/books/book-accessories/diariesnote-books/2017/4/6/paul-smith-notebook-pocket-linen-rainbow-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=612,AED 72,2017-04-06,Brand New,Never Used,Flawless
9908770,Freaky Facts Book for sale,https://sharjah.dubizzle.com/classified/books/nonfiction/picture-books/2017/4/6/freaky-facts-book-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=613,AED 15,2017-04-06,Brand New,Never Used,Excellent
9908769,CFA Level 1 Lessons,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/6/cfa-level-1-lessons-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=614,AED 100,2017-04-06,Brand New,Never Used,Flawless
9908768,Big Nate Comic book,https://sharjah.dubizzle.com/classified/books/childrens-books/picturepop-up-books/2017/4/6/big-nate-comic-book-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=615,AED 25,2017-04-06,Brand New,Never Used,Flawless
9908767,Cambridge IGCSE Biology workbook,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/6/cambridge-igcse-biology-workbook-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=616,AED 35,2017-04-06,0-1 month,Used Once,Excellent
9908766,BOOK SHELVES|,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/6/book-shelves--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=617,AED 500,2017-04-06,0-1 month,Used Once,Flawless
9908765,Pre-loved Children Books,https://dubai.dubizzle.com/classified/books/childrens-books/nonfiction/2017/4/6/pre-loved-children-books-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=618,AED 15,2017-04-06,1-2 years,Light Usage,Excellent
9908763,GMAT guides for sale,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/6/gmat-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=619,AED 800,2017-04-06,0-1 month,Used Once,Flawless
9908762,Popular novels,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/6/popular-novels-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=620,AED 15,2017-04-06,1-6 months,Used Once,Excellent
9908761,3500 Good Quotes for Speakers,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/3500-good-quotes-for-speakers-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=621,AED 35,2017-04-06,10+ years,Used Once,Good
9908760,Horrible Histories / Horrible Science books,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/6/horrible-histories-horrible-science-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=622,AED 20,2017-04-06,1-2 years,Used Once,Excellent
9908759,Jeremy Strong Set of 2 books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/6/jeremy-strong-set-of-2-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjQ%3D&pos=623,AED 40,2017-04-06,1-2 years,Used Once,Excellent
9908756,Oxford Reading Tree stage 12,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/6/oxford-reading-tree-stage-12-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=626,AED 250,2017-04-06,1-2 years,Light Usage,Flawless
9908755,Roald Dahl Set of 10 books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/6/roald-dahl-set-of-10-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=627,AED 230,2017-04-06,6-12 months,Used Once,Excellent
9908754,Take Your Money and Run!,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/take-your-money-and-run--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=628,AED 55,2017-04-06,10+ years,Used Once,Excellent
9908753,Teach Yourself Digital Photography in 14 days,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/teach-yourself-digital-photography-in-14-d-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=629,AED 73,2017-04-06,10+ years,Used Once,Flawless
9908752,The Illustrator 10 WOW! Book,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/the-illustrator-10-wow-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=630,AED 194,2017-04-06,10+ years,Used Once,Flawless
9908751,Diary of a Wimpy Kid series of 8 books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/6/diary-of-a-wimpy-kid-series-of-8-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=631,AED 170,2017-04-06,6-12 months,Used Once,Excellent
9908750,RAINBOW MAGIC BOOKS for children,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/6/rainbow-magic-books-for-children-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=632,AED 60,2017-04-06,1-2 years,Used Once,Excellent
9908748,Corel Draw 11,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/6/corel-draw-11-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=633,AED 185,2017-04-06,10+ years,Used Once,Flawless
9908746,Lot of 167 comic books from 1990s Marvel DC I...,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/6/lot-of-167-comic-books-from-1990s-marvel-d-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=634,AED 2550,2017-04-06,10+ years,Used Once,Excellent
9908745,Books for throwaway price,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/6/books-for-throwaway-price-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=635,AED 5,2017-04-06,1-6 months,Light Usage,Excellent
9908744,New Business setups and Renewal Licenses Offi...,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/6/new-business-setups-and-renewal-licenses-o-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=636,AED 2000,2017-04-06,0-1 month,Never Used,Flawless
9908743,New Business setups and Renewal Licenses Offi...,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/6/new-business-setups-and-renewal-licenses-o-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=637,AED 2000,2017-04-06,Brand New,Never Used,Flawless
9908742,CBSE 10TH GRADE GUIDES FOR SALE,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/6/cbse-10th-grade-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=638,AED 50,2017-04-06,6-12 months,Normal Usage,Flawless
9908741,Popular novels,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/6/popular-novels-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=639,AED 10,2017-04-06,1-6 months,Light Usage,Excellent
9908740,Book - Simplify - How the best business in th...,https://abudhabi.dubizzle.com/classified/books/digitale-books/nonfiction/2017/4/6/book-simplify-how-the-best-business-in-the-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=640,AED 120,2017-04-06,0-1 month,Light Usage,Flawless
9908739,magazine english and arabic,https://abudhabi.dubizzle.com/classified/books/nonfiction/other/2017/4/6/magazine-english-and-arabic-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=641,AED 5,2017-04-06,6-12 months,Used Once,Flawless
9908738,varouis used and new books,https://abudhabi.dubizzle.com/classified/books/nonfiction/other/2017/4/6/varouis-used-and-new-books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=642,AED 10,2017-04-06,6-12 months,Light Usage,Flawless
9908735,Books,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/6/books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=643,AED 20,2017-04-06,1-6 months,Light Usage,Flawless
9908734,Guide for class 7 CBSC,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/6/guide-for-class-7-cbsc-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=644,AED 50,2017-04-06,1-2 years,Light Usage,Excellent
9908732,Books for university,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/5/books-for-university-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=645,AED 100,2017-04-06,2-5 years,Light Usage,Flawless
9908731,novels,https://sharjah.dubizzle.com/classified/books/fiction/romance/2017/4/5/novels-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=646,AED 10,2017-04-06,2-5 years,Light Usage,Good
9908725,Makeup Book,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/5/makeup-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=647,AED 138,2017-04-05,Brand New,Never Used,Flawless
9908724,Art book by Picasso hardcover,https://dubai.dubizzle.com/classified/books/nonfiction/how-to-books/2017/4/5/art-book-by-picasso-hardcover-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=648,AED 15,2017-04-05,2-5 years,Used Once,Flawless
9908723,Contemporary Art books (2),https://dubai.dubizzle.com/classified/books/nonfiction/how-to-books/2017/4/5/contemporary-art-books-2--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjU%3D&pos=649,AED 10,2017-04-05,2-5 years,Used Once,Flawless
9908721,Brand new Whitaker's book of facts,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/5/brand-new-whitaker-s-book-of-facts-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=652,AED 40,2017-04-05,Brand New,Never Used,Flawless
9908718,Book for papercrafts Origami,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/5/book-for-papercrafts-origami-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=653,AED 25,2017-04-05,Brand New,Never Used,Flawless
9908715,CBSE Class 9 Physics TextBook for Sale,https://ajman.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/5/cbse-class-9-physics-textbook-for-sale-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=654,AED 20,2017-04-05,6-12 months,Light Usage,Excellent
9908714,Fiction and Non-Fiction - AED 15 each and som...,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/5/fiction-and-non-fiction-aed-15-each-and-so-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=655,AED 15,2017-04-05,2-5 years,Normal Usage,Average
9908713,Grade 10 Science Guide / Reference Books - Ch...,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/grade-10-science-guide-reference-books-che-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=656,AED 25,2017-04-05,1-2 years,Normal Usage,Excellent
9908712,BookRack,https://dubai.dubizzle.com/classified/books/book-accessories/other/2017/4/5/bookrack-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=657,AED 250,2017-04-05,1-2 years,Light Usage,Flawless
9908711,Children books,https://alain.dubizzle.com/classified/books/childrens-books/fiction/2017/4/5/children-books-39/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=658,AED 5,2017-04-05,1-2 years,Light Usage,Flawless
9908709,PROBLEM SOLVING ASSESSMENT class 11,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/problem-solving-assessment-class-11-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=659,AED 5,2017-04-05,1-6 months,Never Used,Flawless
9908708,Class 11 Accountancy part 1 cbse,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/class-11-accountancy-part-1-cbse-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=660,AED 5,2017-04-05,0-1 month,Never Used,Flawless
9908707,Class 11 cbse mathematics guide,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/class-11-cbse-mathematics-guide-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=661,AED 20,2017-04-05,1-6 months,Light Usage,Excellent
9908706,text books for grade 4,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/text-books-for-grade-4-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=662,AED 100,2017-04-05,6-12 months,Normal Usage,Excellent
9908705,Class 11 economics guide cbse,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/class-11-economics-guide-cbse-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=663,AED 10,2017-04-05,6-12 months,Light Usage,Excellent
9908704,Physiology,https://sharjah.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/5/physiology-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=664,AED 160,2017-04-05,1-2 years,Used Once,Flawless
9908702,Kids books (bundle offer at discounted price),https://dubai.dubizzle.com/classified/books/childrens-books/other/2017/4/5/kids-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=665,AED 350,2017-04-05,1-6 months,Used Once,Flawless
9908701,GRE books,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/5/gre-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=666,AED 350,2017-04-05,1-6 months,Used Once,Excellent
9908700,Learning Islam. Grade 8 Islamic textbook and ...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/5/learning-islam-grade-8-islamic-textbook-an-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=667,AED 75,2017-04-05,6-12 months,Normal Usage,Flawless
9908696,Science Fiction books,https://dubai.dubizzle.com/classified/books/fiction/fantasysci-fi/2017/4/5/science-fiction-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=668,AED 10,2017-04-05,2-5 years,Light Usage,Flawless
9908692,Arabic Language textbooks,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/5/arabic-language-textbooks-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=669,AED 20,2017-04-05,1-2 years,Light Usage,Excellent
9908691,3 English books for sale,https://abudhabi.dubizzle.com/classified/books/childrens-books/other/2017/4/5/3-english-books-for-sale-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=670,AED 15,2017-04-05,6-12 months,Used Once,Flawless
9908677,Books SAT Subject Test,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/5/books-sat-subject-test-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=671,AED 33,2017-04-05,6-12 months,Light Usage,Excellent
9908676,1st std SIS books on sale for aed 90,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/1st-std-sis-books-on-sale-for-aed-90-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=672,AED 90,2017-04-05,6-12 months,Light Usage,Excellent
9908675,CBCC Books Biology and Language Skills,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/cbcc-books-biology-and-language-skills-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=673,AED 10,2017-04-05,6-12 months,Light Usage,Excellent
9908674,CBSC Books Biology,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/cbsc-books-biology-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=674,AED 25,2017-04-05,6-12 months,Light Usage,Flawless
9908671,50 shades Complete Set,https://abudhabi.dubizzle.com/classified/books/fiction/romance/2017/4/5/50-shades-complete-set-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MjY%3D&pos=675,AED 80,2017-04-05,0-1 month,Used Once,Flawless
9908668,Grade 9 CBSE guides for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/grade-9-cbse-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=678,AED 10,2017-04-05,1-6 months,Light Usage,Flawless
9908665,WELL EDUCATED TUITIONS TEACHER IN DUBAI,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/well-educated-tuitions-teacher-in-dubai-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=679,AED 300,2017-04-05,10+ years,Never Used,Flawless
9908664,The Power of Focus,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/the-power-of-focus-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=680,AED 25,2017-04-05,Brand New,Never Used,Flawless
9908663,The amazing adventures of Working girl,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/the-amazing-adventures-of-working-girl-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=681,AED 25,2017-04-05,Brand New,Never Used,Flawless
9908662,Why Men Don't Listen & Women Don't Read M...,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/why-men-don-t-listen-amp-women-don-t-read--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=682,AED 25,2017-04-05,Brand New,Never Used,Flawless
9908661,CBSE GRADE10 TEXT BOOKS AND GUIDES FOR SALE,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/5/cbse-grade10-text-books-and-guides-for-sal-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=683,AED 10,2017-04-05,6-12 months,Light Usage,Flawless
9908659,Books for sale - 70,https://sharjah.dubizzle.com/classified/books/nonfiction/other/2017/4/5/books-for-sale-70-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=684,AED 70,2017-04-05,1-6 months,Used Once,Excellent
9908658,CBSE 10 STANDARD BOOKS + GUIDES FOR SALE!!!!!,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/cbse-10-standard-books-guides-for-sale--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=685,AED 150,2017-04-05,1-2 years,Normal Usage,Excellent
9908649,Leading People,https://dubai.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/5/leading-people-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=686,AED 28,2017-04-05,Brand New,Never Used,Flawless
9908648,It's Not How Good You Are| It's How Good You ...,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/it-s-not-how-good-you-are-it-s-how-good-yo-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=687,AED 20,2017-04-05,Brand New,Never Used,Flawless
9908647,Crossword Challenge for juniors,https://dubai.dubizzle.com/classified/books/childrens-books/coloringactivity-books/2017/4/5/crossword-challenge-for-juniors-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=688,AED 10,2017-04-05,Brand New,Never Used,Flawless
9908646,Do I look Fat In This?,https://dubai.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/5/do-i-look-fat-in-this-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=689,AED 38,2017-04-05,Brand New,Never Used,Flawless
9908645,The Element,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/the-element-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=690,AED 35,2017-04-05,Brand New,Never Used,Flawless
9908644,Excuse me| your life is waiting,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/5/excuse-me-your-life-is-waiting-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=691,AED 25,2017-04-05,Brand New,Never Used,Flawless
9908642,used 9TH grade books for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/used-9th-grade-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=692,AED 250,2017-04-05,6-12 months,Normal Usage,Flawless
9908641,Arabic books grade 2 and grade 3,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/arabic-books-grade-2-and-grade-3-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=693,AED 15,2017-04-05,6-12 months,Normal Usage,Excellent
9908640,Unused Grade 8th Islamic Books Full Set for s...,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/unused-grade-8th-islamic-books-full-set-fo-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=694,AED 80,2017-04-05,Brand New,Never Used,Flawless
9908637,Textbooks,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/textbooks-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=695,AED 100,2017-04-05,1-6 months,Used Once,Flawless
9908635,grade 3 books CBSE,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/5/grade-3-books-cbse-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=696,AED 10,2017-04-05,6-12 months,Normal Usage,Excellent
9908634,books,https://sharjah.dubizzle.com/classified/books/childrens-books/fiction/2017/4/5/books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=697,AED 50,2017-04-05,1-6 months,Light Usage,Good
9908633,Arabic and islamic books,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/5/arabic-and-islamic-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Mjc%3D&pos=698,AED 50,2017-04-05,6-12 months,Normal Usage,Excellent
